===Message Start===
3030.85662,11420.30058
3030.85662,11420.30058
3030.8562,11420.30046
3030.8562,11420.30046
3030.85578,11420.30016
3030.85578,11420.30016
3030.85578,11420.30016
3030.85518,11420.29998
3030.85518,11420.29998
3030.8547,11420.29986
3030.8547,11420.29986
3030.85518,11420.29998
3030.8547,11420.29986
3030.8562,11420.30046
3030.85428,11420.2998
3030.85416,11420.29986
3030.85428,11420.2998
3030.85416,11420.29986
3030.85428,11420.2998
3030.8541,11420.30004
3030.8541,11420.30004
3030.8541,11420.30004
3030.85404,11420.30052
3030.85404,11420.30052
3030.85404,11420.30052
3030.85398,11420.30094
3030.85398,11420.30094
3030.85416,11420.29986
3030.85398,11420.30094
3030.85386,11420.3013
3030.85386,11420.3013
3030.85386,11420.3013
3030.8538,11420.30136
3030.8538,11420.30136
3030.8538,11420.30136
3030.85344,11420.30124
3030.85344,11420.30124
3030.85296,11420.30112
3030.85344,11420.30124
3030.85296,11420.30112
3030.85296,11420.30112
3030.85242,11420.30094
3030.85242,11420.30094
3030.85242,11420.30094
3030.85188,11420.30076
3030.85188,11420.30076
3030.85188,11420.30076
3030.85146,11420.3007
3030.85146,11420.3007
3030.85146,11420.3007
3030.85128,11420.3007
3030.85128,11420.3007
3030.85128,11420.3007
3030.85128,11420.30064
3030.85128,11420.30064
3030.85128,11420.30064
3030.85134,11420.30028
3030.85134,11420.30028
3030.85134,11420.30028
3030.8514,11420.2998
3030.8514,11420.2998
3030.85146,11420.2995
3030.8514,11420.2998
3030.85146,11420.2995
3030.85146,11420.2995
3030.85146,11420.29926
3030.85146,11420.29926
3030.85146,11420.29926
3030.8514,11420.29932
3030.8514,11420.29932
3030.8514,11420.29932
3030.85116,11420.29926
3030.85116,11420.29926
3030.85116,11420.29926
3030.85062,11420.29914
3030.85062,11420.29914
3030.85014,11420.29908
3030.85014,11420.29908
3030.85014,11420.29908
3030.8496,11420.29896
3030.8496,11420.29896
3030.8496,11420.29896
3030.84918,11420.29878
3030.84918,11420.29878
3030.84918,11420.29878
3030.84888,11420.29872
3030.84888,11420.29872
3030.84888,11420.29872
3030.84876,11420.29878
3030.84876,11420.29878
3030.84876,11420.29878
3030.8487,11420.29908
3030.8487,11420.29908
3030.8487,11420.29908
3030.85062,11420.29914
3030.84852,11420.2995
3030.84852,11420.2995
3030.84852,11420.2995
3030.84852,11420.29986
3030.84852,11420.29986
3030.84852,11420.29986
3030.8484,11420.30022
3030.8484,11420.30022
3030.8484,11420.30022
3030.84828,11420.30016
3030.84828,11420.30016
3030.84828,11420.30016
3030.84798,11420.30004
3030.84798,11420.30004
3030.84798,11420.30004
3030.84744,11420.29986
3030.84744,11420.29986
3030.84744,11420.29986
3030.84696,11420.29968
3030.84696,11420.29968
3030.84696,11420.29968
3030.84642,11420.29956
3030.84642,11420.29956
3030.84588,11420.29944
3030.84642,11420.29956
3030.84588,11420.29944
3030.84588,11420.29944
3030.84564,11420.29932
3030.84564,11420.29932
3030.84564,11420.2992
3030.84564,11420.29932
3030.84564,11420.2992
3030.84564,11420.2992
3030.84564,11420.29884
3030.84564,11420.29884
3030.8457,11420.29848
3030.84564,11420.29884
3030.8457,11420.29848
3030.8457,11420.29848
3030.84582,11420.29806
3030.84582,11420.29806
3030.84582,11420.29806
3030.84576,11420.29776
3030.84576,11420.29776
3030.84576,11420.29776
3030.84564,11420.29764
3030.84564,11420.29764
3030.84534,11420.29758
3030.84564,11420.29764
3030.84534,11420.29758
3030.84492,11420.2974
3030.84492,11420.2974
3030.84492,11420.2974
3030.84534,11420.29758
3030.84438,11420.29728
3030.84438,11420.29728
3030.84438,11420.29728
3030.84396,11420.29704
3030.84396,11420.29704
3030.84396,11420.29704
3030.84354,11420.29704
3030.84354,11420.29704
3030.84354,11420.29704
3030.8433,11420.29704
3030.8433,11420.29704
3030.84324,11420.29716
3030.84324,11420.29716
3030.84324,11420.29716
3030.84324,11420.29758
3030.84324,11420.29758
3030.84318,11420.29806
3030.84318,11420.29806
3030.84318,11420.29806
3030.843,11420.2983
3030.843,11420.2983
3030.843,11420.2983
3030.84294,11420.29836
3030.84294,11420.29836
3030.84294,11420.29836
3030.84276,11420.29842
3030.8433,11420.29704
3030.84276,11420.29842
3030.84324,11420.29758
3030.84276,11420.29842
3030.8424,11420.29836
3030.8424,11420.29836
3030.84192,11420.29824
3030.84192,11420.29824
3030.84192,11420.29824
3030.84138,11420.29812
3030.84138,11420.29812
3030.84138,11420.29812
3030.84096,11420.29806
3030.84096,11420.29806
3030.84066,11420.29812
3030.84096,11420.29806
3030.84066,11420.29812
3030.84066,11420.29812
3030.84066,11420.29806
3030.8424,11420.29836
3030.84066,11420.29806
3030.84078,11420.29782
3030.84066,11420.29806
3030.84078,11420.29782
3030.84084,11420.29734
3030.84084,11420.29734
3030.84084,11420.29734
3030.8409,11420.29692
3030.8409,11420.29692
3030.8409,11420.29692
3030.8409,11420.29692
3030.84078,11420.29782
3030.84072,11420.29686
3030.8409,11420.29692
3030.84072,11420.29686
3030.84072,11420.29686
3030.8403,11420.2968
3030.8403,11420.2968
3030.8403,11420.2968
3030.8409,11420.29692
3030.83982,11420.29674
3030.83928,11420.29668
3030.83928,11420.29668
3030.83886,11420.29674
3030.83928,11420.29668
3030.83886,11420.29674
3030.83886,11420.29674
3030.83844,11420.29674
3030.83844,11420.29674
